dataset,folder_name,shape,image_folder,image_path
train,1894,unknown,1894,C:\Users\ashut\Downloads\Geometry3K\train\1894
train,1895,unknown,1895,C:\Users\ashut\Downloads\Geometry3K\train\1895
train,1896,unknown,1896,C:\Users\ashut\Downloads\Geometry3K\train\1896
train,1897,unknown,1897,C:\Users\ashut\Downloads\Geometry3K\train\1897
train,1898,unknown,1898,C:\Users\ashut\Downloads\Geometry3K\train\1898
train,1899,unknown,1899,C:\Users\ashut\Downloads\Geometry3K\train\1899
train,19,unknown,19,C:\Users\ashut\Downloads\Geometry3K\train\19
train,190,unknown,190,C:\Users\ashut\Downloads\Geometry3K\train\190
train,1900,unknown,1900,C:\Users\ashut\Downloads\Geometry3K\train\1900
train,1901,unknown,1901,C:\Users\ashut\Downloads\Geometry3K\train\1901
train,1902,unknown,1902,C:\Users\ashut\Downloads\Geometry3K\train\1902
train,1903,square,1903,C:\Users\ashut\Downloads\Geometry3K\train\1903
train,1904,unknown,1904,C:\Users\ashut\Downloads\Geometry3K\train\1904
train,1905,rectangle,1905,C:\Users\ashut\Downloads\Geometry3K\train\1905
train,1906,unknown,1906,C:\Users\ashut\Downloads\Geometry3K\train\1906
train,1907,parallelogram,1907,C:\Users\ashut\Downloads\Geometry3K\train\1907
train,1908,unknown,1908,C:\Users\ashut\Downloads\Geometry3K\train\1908
train,1909,unknown,1909,C:\Users\ashut\Downloads\Geometry3K\train\1909
train,191,unknown,191,C:\Users\ashut\Downloads\Geometry3K\train\191
train,1910,rectangle,1910,C:\Users\ashut\Downloads\Geometry3K\train\1910
train,1911,parallelogram,1911,C:\Users\ashut\Downloads\Geometry3K\train\1911
train,1912,unknown,1912,C:\Users\ashut\Downloads\Geometry3K\train\1912
train,1913,unknown,1913,C:\Users\ashut\Downloads\Geometry3K\train\1913
train,1914,unknown,1914,C:\Users\ashut\Downloads\Geometry3K\train\1914
train,1915,unknown,1915,C:\Users\ashut\Downloads\Geometry3K\train\1915
train,1916,unknown,1916,C:\Users\ashut\Downloads\Geometry3K\train\1916
train,1917,unknown,1917,C:\Users\ashut\Downloads\Geometry3K\train\1917
train,1918,unknown,1918,C:\Users\ashut\Downloads\Geometry3K\train\1918
train,1919,unknown,1919,C:\Users\ashut\Downloads\Geometry3K\train\1919
train,192,unknown,192,C:\Users\ashut\Downloads\Geometry3K\train\192
train,1920,unknown,1920,C:\Users\ashut\Downloads\Geometry3K\train\1920
train,1921,circle,1921,C:\Users\ashut\Downloads\Geometry3K\train\1921
train,1922,unknown,1922,C:\Users\ashut\Downloads\Geometry3K\train\1922
train,1923,unknown,1923,C:\Users\ashut\Downloads\Geometry3K\train\1923
train,1924,unknown,1924,C:\Users\ashut\Downloads\Geometry3K\train\1924
train,1925,unknown,1925,C:\Users\ashut\Downloads\Geometry3K\train\1925
train,1926,unknown,1926,C:\Users\ashut\Downloads\Geometry3K\train\1926
train,1927,unknown,1927,C:\Users\ashut\Downloads\Geometry3K\train\1927
train,1928,unknown,1928,C:\Users\ashut\Downloads\Geometry3K\train\1928
train,1929,unknown,1929,C:\Users\ashut\Downloads\Geometry3K\train\1929
train,193,unknown,193,C:\Users\ashut\Downloads\Geometry3K\train\193
train,1930,unknown,1930,C:\Users\ashut\Downloads\Geometry3K\train\1930
train,1931,unknown,1931,C:\Users\ashut\Downloads\Geometry3K\train\1931
train,1932,unknown,1932,C:\Users\ashut\Downloads\Geometry3K\train\1932
train,1933,unknown,1933,C:\Users\ashut\Downloads\Geometry3K\train\1933
train,1934,unknown,1934,C:\Users\ashut\Downloads\Geometry3K\train\1934
train,1935,unknown,1935,C:\Users\ashut\Downloads\Geometry3K\train\1935
train,1936,unknown,1936,C:\Users\ashut\Downloads\Geometry3K\train\1936
train,1937,unknown,1937,C:\Users\ashut\Downloads\Geometry3K\train\1937
train,1938,parallelogram,1938,C:\Users\ashut\Downloads\Geometry3K\train\1938
train,1939,unknown,1939,C:\Users\ashut\Downloads\Geometry3K\train\1939
train,194,unknown,194,C:\Users\ashut\Downloads\Geometry3K\train\194
train,1940,unknown,1940,C:\Users\ashut\Downloads\Geometry3K\train\1940
train,1941,parallelogram,1941,C:\Users\ashut\Downloads\Geometry3K\train\1941
train,1942,unknown,1942,C:\Users\ashut\Downloads\Geometry3K\train\1942
train,1943,unknown,1943,C:\Users\ashut\Downloads\Geometry3K\train\1943
train,1944,parallelogram,1944,C:\Users\ashut\Downloads\Geometry3K\train\1944
train,1945,unknown,1945,C:\Users\ashut\Downloads\Geometry3K\train\1945
train,1946,unknown,1946,C:\Users\ashut\Downloads\Geometry3K\train\1946
train,1947,unknown,1947,C:\Users\ashut\Downloads\Geometry3K\train\1947
train,1948,parallelogram,1948,C:\Users\ashut\Downloads\Geometry3K\train\1948
train,1949,unknown,1949,C:\Users\ashut\Downloads\Geometry3K\train\1949
train,195,unknown,195,C:\Users\ashut\Downloads\Geometry3K\train\195
train,1950,unknown,1950,C:\Users\ashut\Downloads\Geometry3K\train\1950
train,1951,unknown,1951,C:\Users\ashut\Downloads\Geometry3K\train\1951
train,1952,unknown,1952,C:\Users\ashut\Downloads\Geometry3K\train\1952
train,1953,parallelogram,1953,C:\Users\ashut\Downloads\Geometry3K\train\1953
train,1954,unknown,1954,C:\Users\ashut\Downloads\Geometry3K\train\1954
train,1955,unknown,1955,C:\Users\ashut\Downloads\Geometry3K\train\1955
train,1956,unknown,1956,C:\Users\ashut\Downloads\Geometry3K\train\1956
train,1957,unknown,1957,C:\Users\ashut\Downloads\Geometry3K\train\1957
train,1958,unknown,1958,C:\Users\ashut\Downloads\Geometry3K\train\1958
train,1959,unknown,1959,C:\Users\ashut\Downloads\Geometry3K\train\1959
train,196,unknown,196,C:\Users\ashut\Downloads\Geometry3K\train\196
train,1960,unknown,1960,C:\Users\ashut\Downloads\Geometry3K\train\1960
train,1961,unknown,1961,C:\Users\ashut\Downloads\Geometry3K\train\1961
train,1962,parallelogram,1962,C:\Users\ashut\Downloads\Geometry3K\train\1962
train,1963,square,1963,C:\Users\ashut\Downloads\Geometry3K\train\1963
train,1964,unknown,1964,C:\Users\ashut\Downloads\Geometry3K\train\1964
train,1965,unknown,1965,C:\Users\ashut\Downloads\Geometry3K\train\1965
train,1966,parallelogram,1966,C:\Users\ashut\Downloads\Geometry3K\train\1966
train,1967,unknown,1967,C:\Users\ashut\Downloads\Geometry3K\train\1967
train,1968,unknown,1968,C:\Users\ashut\Downloads\Geometry3K\train\1968
train,1969,unknown,1969,C:\Users\ashut\Downloads\Geometry3K\train\1969
train,197,unknown,197,C:\Users\ashut\Downloads\Geometry3K\train\197
train,1970,unknown,1970,C:\Users\ashut\Downloads\Geometry3K\train\1970
train,1971,unknown,1971,C:\Users\ashut\Downloads\Geometry3K\train\1971
train,1972,unknown,1972,C:\Users\ashut\Downloads\Geometry3K\train\1972
train,1973,unknown,1973,C:\Users\ashut\Downloads\Geometry3K\train\1973
train,1974,unknown,1974,C:\Users\ashut\Downloads\Geometry3K\train\1974
train,1975,unknown,1975,C:\Users\ashut\Downloads\Geometry3K\train\1975
train,1976,parallelogram,1976,C:\Users\ashut\Downloads\Geometry3K\train\1976
train,1977,unknown,1977,C:\Users\ashut\Downloads\Geometry3K\train\1977
train,1978,unknown,1978,C:\Users\ashut\Downloads\Geometry3K\train\1978
train,1979,unknown,1979,C:\Users\ashut\Downloads\Geometry3K\train\1979
train,198,unknown,198,C:\Users\ashut\Downloads\Geometry3K\train\198
train,1980,parallelogram,1980,C:\Users\ashut\Downloads\Geometry3K\train\1980
train,1981,parallelogram,1981,C:\Users\ashut\Downloads\Geometry3K\train\1981
train,1982,unknown,1982,C:\Users\ashut\Downloads\Geometry3K\train\1982
train,1983,unknown,1983,C:\Users\ashut\Downloads\Geometry3K\train\1983
train,1984,unknown,1984,C:\Users\ashut\Downloads\Geometry3K\train\1984
train,1985,unknown,1985,C:\Users\ashut\Downloads\Geometry3K\train\1985
train,1986,rectangle,1986,C:\Users\ashut\Downloads\Geometry3K\train\1986
train,1987,unknown,1987,C:\Users\ashut\Downloads\Geometry3K\train\1987
train,1988,triangle,1988,C:\Users\ashut\Downloads\Geometry3K\train\1988
train,1989,unknown,1989,C:\Users\ashut\Downloads\Geometry3K\train\1989
train,199,unknown,199,C:\Users\ashut\Downloads\Geometry3K\train\199
train,1990,parallelogram,1990,C:\Users\ashut\Downloads\Geometry3K\train\1990
train,1991,unknown,1991,C:\Users\ashut\Downloads\Geometry3K\train\1991
train,1992,unknown,1992,C:\Users\ashut\Downloads\Geometry3K\train\1992
train,1993,unknown,1993,C:\Users\ashut\Downloads\Geometry3K\train\1993
train,1994,unknown,1994,C:\Users\ashut\Downloads\Geometry3K\train\1994
train,1995,circle,1995,C:\Users\ashut\Downloads\Geometry3K\train\1995
train,1996,unknown,1996,C:\Users\ashut\Downloads\Geometry3K\train\1996
train,1997,unknown,1997,C:\Users\ashut\Downloads\Geometry3K\train\1997
train,1998,unknown,1998,C:\Users\ashut\Downloads\Geometry3K\train\1998
train,1999,unknown,1999,C:\Users\ashut\Downloads\Geometry3K\train\1999
train,2,unknown,2,C:\Users\ashut\Downloads\Geometry3K\train\2
train,20,parallelogram,20,C:\Users\ashut\Downloads\Geometry3K\train\20
train,200,unknown,200,C:\Users\ashut\Downloads\Geometry3K\train\200
train,2000,unknown,2000,C:\Users\ashut\Downloads\Geometry3K\train\2000
train,2001,unknown,2001,C:\Users\ashut\Downloads\Geometry3K\train\2001
train,2002,unknown,2002,C:\Users\ashut\Downloads\Geometry3K\train\2002
train,2003,unknown,2003,C:\Users\ashut\Downloads\Geometry3K\train\2003
train,2004,unknown,2004,C:\Users\ashut\Downloads\Geometry3K\train\2004
train,2005,unknown,2005,C:\Users\ashut\Downloads\Geometry3K\train\2005
train,2006,unknown,2006,C:\Users\ashut\Downloads\Geometry3K\train\2006
train,2007,unknown,2007,C:\Users\ashut\Downloads\Geometry3K\train\2007
train,2008,unknown,2008,C:\Users\ashut\Downloads\Geometry3K\train\2008
train,2009,unknown,2009,C:\Users\ashut\Downloads\Geometry3K\train\2009
train,201,unknown,201,C:\Users\ashut\Downloads\Geometry3K\train\201
train,2010,unknown,2010,C:\Users\ashut\Downloads\Geometry3K\train\2010
train,2011,unknown,2011,C:\Users\ashut\Downloads\Geometry3K\train\2011
train,2012,unknown,2012,C:\Users\ashut\Downloads\Geometry3K\train\2012
train,2013,unknown,2013,C:\Users\ashut\Downloads\Geometry3K\train\2013
train,2014,unknown,2014,C:\Users\ashut\Downloads\Geometry3K\train\2014
train,2015,unknown,2015,C:\Users\ashut\Downloads\Geometry3K\train\2015
train,2016,circle,2016,C:\Users\ashut\Downloads\Geometry3K\train\2016
train,2017,unknown,2017,C:\Users\ashut\Downloads\Geometry3K\train\2017
train,2018,unknown,2018,C:\Users\ashut\Downloads\Geometry3K\train\2018
train,2019,circle,2019,C:\Users\ashut\Downloads\Geometry3K\train\2019
train,202,unknown,202,C:\Users\ashut\Downloads\Geometry3K\train\202
train,2020,unknown,2020,C:\Users\ashut\Downloads\Geometry3K\train\2020
train,2021,unknown,2021,C:\Users\ashut\Downloads\Geometry3K\train\2021
train,2022,unknown,2022,C:\Users\ashut\Downloads\Geometry3K\train\2022
train,2023,unknown,2023,C:\Users\ashut\Downloads\Geometry3K\train\2023
train,2024,unknown,2024,C:\Users\ashut\Downloads\Geometry3K\train\2024
train,2025,unknown,2025,C:\Users\ashut\Downloads\Geometry3K\train\2025
train,2026,unknown,2026,C:\Users\ashut\Downloads\Geometry3K\train\2026
train,2027,unknown,2027,C:\Users\ashut\Downloads\Geometry3K\train\2027
train,2028,unknown,2028,C:\Users\ashut\Downloads\Geometry3K\train\2028
train,2029,unknown,2029,C:\Users\ashut\Downloads\Geometry3K\train\2029
train,203,unknown,203,C:\Users\ashut\Downloads\Geometry3K\train\203
train,2030,unknown,2030,C:\Users\ashut\Downloads\Geometry3K\train\2030
train,2031,unknown,2031,C:\Users\ashut\Downloads\Geometry3K\train\2031
train,2032,unknown,2032,C:\Users\ashut\Downloads\Geometry3K\train\2032
train,2033,unknown,2033,C:\Users\ashut\Downloads\Geometry3K\train\2033
train,2034,unknown,2034,C:\Users\ashut\Downloads\Geometry3K\train\2034
train,2035,unknown,2035,C:\Users\ashut\Downloads\Geometry3K\train\2035
train,2036,unknown,2036,C:\Users\ashut\Downloads\Geometry3K\train\2036
train,2037,unknown,2037,C:\Users\ashut\Downloads\Geometry3K\train\2037
train,2038,unknown,2038,C:\Users\ashut\Downloads\Geometry3K\train\2038
train,2039,unknown,2039,C:\Users\ashut\Downloads\Geometry3K\train\2039
train,204,unknown,204,C:\Users\ashut\Downloads\Geometry3K\train\204
train,2040,unknown,2040,C:\Users\ashut\Downloads\Geometry3K\train\2040
train,2041,unknown,2041,C:\Users\ashut\Downloads\Geometry3K\train\2041
train,2042,circle,2042,C:\Users\ashut\Downloads\Geometry3K\train\2042
train,2043,unknown,2043,C:\Users\ashut\Downloads\Geometry3K\train\2043
train,2044,unknown,2044,C:\Users\ashut\Downloads\Geometry3K\train\2044
train,2045,unknown,2045,C:\Users\ashut\Downloads\Geometry3K\train\2045
train,2046,unknown,2046,C:\Users\ashut\Downloads\Geometry3K\train\2046
train,2047,parallelogram,2047,C:\Users\ashut\Downloads\Geometry3K\train\2047
train,2048,parallelogram,2048,C:\Users\ashut\Downloads\Geometry3K\train\2048
train,2049,unknown,2049,C:\Users\ashut\Downloads\Geometry3K\train\2049
train,205,unknown,205,C:\Users\ashut\Downloads\Geometry3K\train\205
train,2050,unknown,2050,C:\Users\ashut\Downloads\Geometry3K\train\2050
train,2051,unknown,2051,C:\Users\ashut\Downloads\Geometry3K\train\2051
train,2052,unknown,2052,C:\Users\ashut\Downloads\Geometry3K\train\2052
train,2053,unknown,2053,C:\Users\ashut\Downloads\Geometry3K\train\2053
train,2054,unknown,2054,C:\Users\ashut\Downloads\Geometry3K\train\2054
train,2055,unknown,2055,C:\Users\ashut\Downloads\Geometry3K\train\2055
train,2056,unknown,2056,C:\Users\ashut\Downloads\Geometry3K\train\2056
train,2057,unknown,2057,C:\Users\ashut\Downloads\Geometry3K\train\2057
train,2058,unknown,2058,C:\Users\ashut\Downloads\Geometry3K\train\2058
train,2059,unknown,2059,C:\Users\ashut\Downloads\Geometry3K\train\2059
train,206,unknown,206,C:\Users\ashut\Downloads\Geometry3K\train\206
train,2060,unknown,2060,C:\Users\ashut\Downloads\Geometry3K\train\2060
train,2061,unknown,2061,C:\Users\ashut\Downloads\Geometry3K\train\2061
train,2062,unknown,2062,C:\Users\ashut\Downloads\Geometry3K\train\2062
train,2063,unknown,2063,C:\Users\ashut\Downloads\Geometry3K\train\2063
train,2064,unknown,2064,C:\Users\ashut\Downloads\Geometry3K\train\2064
train,2065,unknown,2065,C:\Users\ashut\Downloads\Geometry3K\train\2065
train,2066,unknown,2066,C:\Users\ashut\Downloads\Geometry3K\train\2066
train,2067,unknown,2067,C:\Users\ashut\Downloads\Geometry3K\train\2067
train,2068,unknown,2068,C:\Users\ashut\Downloads\Geometry3K\train\2068
train,2069,unknown,2069,C:\Users\ashut\Downloads\Geometry3K\train\2069
train,207,unknown,207,C:\Users\ashut\Downloads\Geometry3K\train\207
train,2070,unknown,2070,C:\Users\ashut\Downloads\Geometry3K\train\2070
train,2071,unknown,2071,C:\Users\ashut\Downloads\Geometry3K\train\2071
train,2072,triangle,2072,C:\Users\ashut\Downloads\Geometry3K\train\2072
train,2073,unknown,2073,C:\Users\ashut\Downloads\Geometry3K\train\2073
train,2074,unknown,2074,C:\Users\ashut\Downloads\Geometry3K\train\2074
train,2075,parallelogram,2075,C:\Users\ashut\Downloads\Geometry3K\train\2075
train,2076,unknown,2076,C:\Users\ashut\Downloads\Geometry3K\train\2076
train,2077,unknown,2077,C:\Users\ashut\Downloads\Geometry3K\train\2077
train,2078,unknown,2078,C:\Users\ashut\Downloads\Geometry3K\train\2078
train,2079,circle,2079,C:\Users\ashut\Downloads\Geometry3K\train\2079
train,208,unknown,208,C:\Users\ashut\Downloads\Geometry3K\train\208
train,2080,unknown,2080,C:\Users\ashut\Downloads\Geometry3K\train\2080
train,2081,unknown,2081,C:\Users\ashut\Downloads\Geometry3K\train\2081
train,2082,unknown,2082,C:\Users\ashut\Downloads\Geometry3K\train\2082
train,2083,unknown,2083,C:\Users\ashut\Downloads\Geometry3K\train\2083
train,2084,unknown,2084,C:\Users\ashut\Downloads\Geometry3K\train\2084
train,2085,unknown,2085,C:\Users\ashut\Downloads\Geometry3K\train\2085
train,2086,unknown,2086,C:\Users\ashut\Downloads\Geometry3K\train\2086
train,2087,unknown,2087,C:\Users\ashut\Downloads\Geometry3K\train\2087
train,2088,unknown,2088,C:\Users\ashut\Downloads\Geometry3K\train\2088
train,2089,unknown,2089,C:\Users\ashut\Downloads\Geometry3K\train\2089
train,209,unknown,209,C:\Users\ashut\Downloads\Geometry3K\train\209
train,2090,unknown,2090,C:\Users\ashut\Downloads\Geometry3K\train\2090
train,2091,unknown,2091,C:\Users\ashut\Downloads\Geometry3K\train\2091
train,2092,unknown,2092,C:\Users\ashut\Downloads\Geometry3K\train\2092
train,2093,parallelogram,2093,C:\Users\ashut\Downloads\Geometry3K\train\2093
train,2094,parallelogram,2094,C:\Users\ashut\Downloads\Geometry3K\train\2094
train,2095,circle,2095,C:\Users\ashut\Downloads\Geometry3K\train\2095
train,2096,unknown,2096,C:\Users\ashut\Downloads\Geometry3K\train\2096
train,2097,unknown,2097,C:\Users\ashut\Downloads\Geometry3K\train\2097
train,2098,unknown,2098,C:\Users\ashut\Downloads\Geometry3K\train\2098
train,2099,unknown,2099,C:\Users\ashut\Downloads\Geometry3K\train\2099
train,21,unknown,21,C:\Users\ashut\Downloads\Geometry3K\train\21
train,210,unknown,210,C:\Users\ashut\Downloads\Geometry3K\train\210
train,2100,unknown,2100,C:\Users\ashut\Downloads\Geometry3K\train\2100
train,211,unknown,211,C:\Users\ashut\Downloads\Geometry3K\train\211
train,212,unknown,212,C:\Users\ashut\Downloads\Geometry3K\train\212
train,213,unknown,213,C:\Users\ashut\Downloads\Geometry3K\train\213
train,214,unknown,214,C:\Users\ashut\Downloads\Geometry3K\train\214
train,215,unknown,215,C:\Users\ashut\Downloads\Geometry3K\train\215
train,216,unknown,216,C:\Users\ashut\Downloads\Geometry3K\train\216
train,217,unknown,217,C:\Users\ashut\Downloads\Geometry3K\train\217
train,218,unknown,218,C:\Users\ashut\Downloads\Geometry3K\train\218
train,219,unknown,219,C:\Users\ashut\Downloads\Geometry3K\train\219
train,22,unknown,22,C:\Users\ashut\Downloads\Geometry3K\train\22
train,220,unknown,220,C:\Users\ashut\Downloads\Geometry3K\train\220
train,221,unknown,221,C:\Users\ashut\Downloads\Geometry3K\train\221
train,222,triangle,222,C:\Users\ashut\Downloads\Geometry3K\train\222
train,223,unknown,223,C:\Users\ashut\Downloads\Geometry3K\train\223
train,224,unknown,224,C:\Users\ashut\Downloads\Geometry3K\train\224
train,225,unknown,225,C:\Users\ashut\Downloads\Geometry3K\train\225
train,226,unknown,226,C:\Users\ashut\Downloads\Geometry3K\train\226
train,227,unknown,227,C:\Users\ashut\Downloads\Geometry3K\train\227
train,228,unknown,228,C:\Users\ashut\Downloads\Geometry3K\train\228
train,229,unknown,229,C:\Users\ashut\Downloads\Geometry3K\train\229
train,23,unknown,23,C:\Users\ashut\Downloads\Geometry3K\train\23
train,230,unknown,230,C:\Users\ashut\Downloads\Geometry3K\train\230
train,231,unknown,231,C:\Users\ashut\Downloads\Geometry3K\train\231
train,232,unknown,232,C:\Users\ashut\Downloads\Geometry3K\train\232
train,233,unknown,233,C:\Users\ashut\Downloads\Geometry3K\train\233
train,234,unknown,234,C:\Users\ashut\Downloads\Geometry3K\train\234
train,235,unknown,235,C:\Users\ashut\Downloads\Geometry3K\train\235
train,236,unknown,236,C:\Users\ashut\Downloads\Geometry3K\train\236
train,237,unknown,237,C:\Users\ashut\Downloads\Geometry3K\train\237
train,238,unknown,238,C:\Users\ashut\Downloads\Geometry3K\train\238
train,239,unknown,239,C:\Users\ashut\Downloads\Geometry3K\train\239
train,24,parallelogram,24,C:\Users\ashut\Downloads\Geometry3K\train\24
train,240,unknown,240,C:\Users\ashut\Downloads\Geometry3K\train\240
train,241,triangle,241,C:\Users\ashut\Downloads\Geometry3K\train\241
train,242,unknown,242,C:\Users\ashut\Downloads\Geometry3K\train\242
train,243,rectangle,243,C:\Users\ashut\Downloads\Geometry3K\train\243
train,244,unknown,244,C:\Users\ashut\Downloads\Geometry3K\train\244
train,245,unknown,245,C:\Users\ashut\Downloads\Geometry3K\train\245
train,246,unknown,246,C:\Users\ashut\Downloads\Geometry3K\train\246
train,247,circle,247,C:\Users\ashut\Downloads\Geometry3K\train\247
train,248,unknown,248,C:\Users\ashut\Downloads\Geometry3K\train\248
train,249,unknown,249,C:\Users\ashut\Downloads\Geometry3K\train\249
train,25,unknown,25,C:\Users\ashut\Downloads\Geometry3K\train\25
train,250,unknown,250,C:\Users\ashut\Downloads\Geometry3K\train\250
