dataset,json_file,image_file,shape,image_path
GeoQA,2706.json,2706.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2706.png
GeoQA,2707.json,2707.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2707.png
GeoQA,271.json,271.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\271.png
GeoQA,2711.json,2711.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2711.png
GeoQA,272.json,272.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\272.png
GeoQA,2721.json,2721.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2721.png
GeoQA,2722.json,2722.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2722.png
GeoQA,2723.json,2723.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2723.png
GeoQA,2724.json,2724.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2724.png
GeoQA,2727.json,2727.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2727.png
GeoQA,2728.json,2728.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2728.png
GeoQA,2729.json,2729.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2729.png
GeoQA,273.json,273.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\273.png
GeoQA,2730.json,2730.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2730.png
GeoQA,2731.json,2731.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2731.png
GeoQA,2734.json,2734.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2734.png
GeoQA,2735.json,2735.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2735.png
GeoQA,2737.json,2737.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2737.png
GeoQA,2738.json,2738.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2738.png
GeoQA,2739.json,2739.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2739.png
GeoQA,274.json,274.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\274.png
GeoQA,2741.json,2741.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2741.png
GeoQA,2742.json,2742.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2742.png
GeoQA,2743.json,2743.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2743.png
GeoQA,2744.json,2744.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2744.png
GeoQA,2745.json,2745.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2745.png
GeoQA,2747.json,2747.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2747.png
GeoQA,2748.json,2748.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2748.png
GeoQA,2750.json,2750.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2750.png
GeoQA,2751.json,2751.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2751.png
GeoQA,2755.json,2755.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2755.png
GeoQA,2757.json,2757.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2757.png
GeoQA,2759.json,2759.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2759.png
GeoQA,2760.json,2760.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2760.png
GeoQA,2767.json,2767.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2767.png
GeoQA,277.json,277.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\277.png
GeoQA,2772.json,2772.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2772.png
GeoQA,2773.json,2773.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2773.png
GeoQA,2776.json,2776.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2776.png
GeoQA,278.json,278.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\278.png
GeoQA,2781.json,2781.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2781.png
GeoQA,2785.json,2785.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2785.png
GeoQA,2786.json,2786.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2786.png
GeoQA,2787.json,2787.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2787.png
GeoQA,2788.json,2788.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2788.png
GeoQA,279.json,279.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\279.png
GeoQA,2790.json,2790.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2790.png
GeoQA,2792.json,2792.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2792.png
GeoQA,2795.json,2795.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2795.png
GeoQA,2797.json,2797.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2797.png
GeoQA,2798.json,2798.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2798.png
GeoQA,2800.json,2800.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2800.png
GeoQA,2801.json,2801.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2801.png
GeoQA,2803.json,2803.png,square,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2803.png
GeoQA,2804.json,2804.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2804.png
GeoQA,2805.json,2805.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2805.png
GeoQA,2807.json,2807.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2807.png
GeoQA,281.json,281.png,square,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\281.png
GeoQA,2811.json,2811.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2811.png
GeoQA,2814.json,2814.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2814.png
GeoQA,282.json,282.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\282.png
GeoQA,2820.json,2820.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2820.png
GeoQA,2821.json,2821.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2821.png
GeoQA,2822.json,2822.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2822.png
GeoQA,2824.json,2824.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2824.png
GeoQA,2826.json,2826.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2826.png
GeoQA,2829.json,2829.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2829.png
GeoQA,283.json,283.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\283.png
GeoQA,2832.json,2832.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2832.png
GeoQA,2835.json,2835.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2835.png
GeoQA,2836.json,2836.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2836.png
GeoQA,2837.json,2837.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2837.png
GeoQA,2838.json,2838.png,square,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2838.png
GeoQA,2840.json,2840.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2840.png
GeoQA,2844.json,2844.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2844.png
GeoQA,2849.json,2849.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2849.png
GeoQA,285.json,285.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\285.png
GeoQA,2850.json,2850.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2850.png
GeoQA,2851.json,2851.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2851.png
GeoQA,2858.json,2858.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2858.png
GeoQA,2859.json,2859.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2859.png
GeoQA,286.json,286.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\286.png
GeoQA,2862.json,2862.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2862.png
GeoQA,2865.json,2865.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2865.png
GeoQA,2866.json,2866.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2866.png
GeoQA,2867.json,2867.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2867.png
GeoQA,2870.json,2870.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2870.png
GeoQA,2872.json,2872.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2872.png
GeoQA,2875.json,2875.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2875.png
GeoQA,2876.json,2876.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2876.png
GeoQA,288.json,288.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\288.png
GeoQA,2881.json,2881.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2881.png
GeoQA,2882.json,2882.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2882.png
GeoQA,2883.json,2883.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2883.png
GeoQA,2886.json,2886.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2886.png
GeoQA,289.json,289.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\289.png
GeoQA,2892.json,2892.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2892.png
GeoQA,2894.json,2894.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2894.png
GeoQA,2897.json,2897.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2897.png
GeoQA,29.json,29.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\29.png
GeoQA,2900.json,2900.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2900.png
GeoQA,2902.json,2902.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2902.png
GeoQA,2904.json,2904.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2904.png
GeoQA,2905.json,2905.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2905.png
GeoQA,2907.json,2907.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2907.png
GeoQA,291.json,291.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\291.png
GeoQA,2914.json,2914.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2914.png
GeoQA,2917.json,2917.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2917.png
GeoQA,292.json,292.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\292.png
GeoQA,2921.json,2921.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2921.png
GeoQA,2928.json,2928.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2928.png
GeoQA,293.json,293.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\293.png
GeoQA,2940.json,2940.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2940.png
GeoQA,2941.json,2941.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2941.png
GeoQA,2946.json,2946.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2946.png
GeoQA,295.json,295.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\295.png
GeoQA,2950.json,2950.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2950.png
GeoQA,2951.json,2951.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2951.png
GeoQA,2953.json,2953.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2953.png
GeoQA,2955.json,2955.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2955.png
GeoQA,2958.json,2958.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2958.png
GeoQA,2960.json,2960.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2960.png
GeoQA,2962.json,2962.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2962.png
GeoQA,2963.json,2963.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2963.png
GeoQA,2965.json,2965.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2965.png
GeoQA,2969.json,2969.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2969.png
GeoQA,297.json,297.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\297.png
GeoQA,2970.json,2970.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2970.png
GeoQA,2972.json,2972.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2972.png
GeoQA,2973.json,2973.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2973.png
GeoQA,2974.json,2974.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2974.png
GeoQA,2979.json,2979.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2979.png
GeoQA,298.json,298.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\298.png
GeoQA,2980.json,2980.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2980.png
GeoQA,2981.json,2981.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2981.png
GeoQA,2982.json,2982.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2982.png
GeoQA,2983.json,2983.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2983.png
GeoQA,2985.json,2985.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2985.png
GeoQA,2986.json,2986.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2986.png
GeoQA,2987.json,2987.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2987.png
GeoQA,2988.json,2988.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2988.png
GeoQA,2989.json,2989.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2989.png
GeoQA,299.json,299.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\299.png
GeoQA,2992.json,2992.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2992.png
GeoQA,2993.json,2993.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2993.png
GeoQA,2994.json,2994.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2994.png
GeoQA,2995.json,2995.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2995.png
GeoQA,2996.json,2996.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2996.png
GeoQA,2997.json,2997.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2997.png
GeoQA,2998.json,2998.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2998.png
GeoQA,2999.json,2999.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\2999.png
GeoQA,3.json,3.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3.png
GeoQA,30.json,30.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\30.png
GeoQA,300.json,300.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\300.png
GeoQA,3000.json,3000.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3000.png
GeoQA,3001.json,3001.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3001.png
GeoQA,3003.json,3003.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3003.png
GeoQA,3005.json,3005.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3005.png
GeoQA,3006.json,3006.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3006.png
GeoQA,3007.json,3007.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3007.png
GeoQA,3009.json,3009.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3009.png
GeoQA,3011.json,3011.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3011.png
GeoQA,3012.json,3012.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3012.png
GeoQA,3013.json,3013.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3013.png
GeoQA,3014.json,3014.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3014.png
GeoQA,3015.json,3015.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3015.png
GeoQA,3016.json,3016.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3016.png
GeoQA,3017.json,3017.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3017.png
GeoQA,3018.json,3018.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3018.png
GeoQA,3019.json,3019.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3019.png
GeoQA,302.json,302.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\302.png
GeoQA,3020.json,3020.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3020.png
GeoQA,3022.json,3022.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3022.png
GeoQA,3025.json,3025.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3025.png
GeoQA,3027.json,3027.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3027.png
GeoQA,3028.json,3028.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3028.png
GeoQA,3029.json,3029.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3029.png
GeoQA,303.json,303.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\303.png
GeoQA,3032.json,3032.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3032.png
GeoQA,3035.json,3035.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3035.png
GeoQA,3036.json,3036.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3036.png
GeoQA,3037.json,3037.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3037.png
GeoQA,3038.json,3038.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3038.png
GeoQA,3039.json,3039.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3039.png
GeoQA,304.json,304.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\304.png
GeoQA,3040.json,3040.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3040.png
GeoQA,3041.json,3041.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3041.png
GeoQA,3042.json,3042.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3042.png
GeoQA,3043.json,3043.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3043.png
GeoQA,3044.json,3044.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3044.png
GeoQA,3045.json,3045.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3045.png
GeoQA,3046.json,3046.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3046.png
GeoQA,3047.json,3047.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3047.png
GeoQA,3049.json,3049.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3049.png
GeoQA,305.json,305.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\305.png
GeoQA,3051.json,3051.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3051.png
GeoQA,3052.json,3052.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3052.png
GeoQA,3053.json,3053.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3053.png
GeoQA,3054.json,3054.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3054.png
GeoQA,3055.json,3055.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3055.png
GeoQA,3057.json,3057.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3057.png
GeoQA,3058.json,3058.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3058.png
GeoQA,3059.json,3059.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3059.png
GeoQA,306.json,306.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\306.png
GeoQA,3060.json,3060.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3060.png
GeoQA,3061.json,3061.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3061.png
GeoQA,3062.json,3062.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3062.png
GeoQA,3063.json,3063.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3063.png
GeoQA,3064.json,3064.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3064.png
GeoQA,3065.json,3065.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3065.png
GeoQA,3066.json,3066.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3066.png
GeoQA,3067.json,3067.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3067.png
GeoQA,3068.json,3068.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3068.png
GeoQA,307.json,307.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\307.png
GeoQA,3071.json,3071.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3071.png
GeoQA,3072.json,3072.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3072.png
GeoQA,3073.json,3073.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3073.png
GeoQA,3075.json,3075.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3075.png
GeoQA,3077.json,3077.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3077.png
GeoQA,3079.json,3079.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3079.png
GeoQA,3080.json,3080.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3080.png
GeoQA,3081.json,3081.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3081.png
GeoQA,3082.json,3082.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3082.png
GeoQA,3083.json,3083.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3083.png
GeoQA,3084.json,3084.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3084.png
GeoQA,3085.json,3085.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3085.png
GeoQA,3086.json,3086.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3086.png
GeoQA,3087.json,3087.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3087.png
GeoQA,3088.json,3088.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3088.png
GeoQA,3089.json,3089.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3089.png
GeoQA,309.json,309.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\309.png
GeoQA,3090.json,3090.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3090.png
GeoQA,3092.json,3092.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3092.png
GeoQA,3093.json,3093.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3093.png
GeoQA,3094.json,3094.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3094.png
GeoQA,3095.json,3095.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3095.png
GeoQA,3097.json,3097.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3097.png
GeoQA,3098.json,3098.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3098.png
GeoQA,3099.json,3099.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3099.png
GeoQA,310.json,310.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\310.png
GeoQA,3100.json,3100.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3100.png
GeoQA,3101.json,3101.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3101.png
GeoQA,3102.json,3102.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3102.png
GeoQA,3103.json,3103.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3103.png
GeoQA,3106.json,3106.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3106.png
GeoQA,3109.json,3109.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3109.png
GeoQA,3111.json,3111.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3111.png
GeoQA,3114.json,3114.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3114.png
GeoQA,3115.json,3115.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3115.png
GeoQA,3116.json,3116.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3116.png
GeoQA,3119.json,3119.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3119.png
GeoQA,312.json,312.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\312.png
GeoQA,3123.json,3123.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3123.png
GeoQA,3127.json,3127.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3127.png
GeoQA,3128.json,3128.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3128.png
GeoQA,3129.json,3129.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3129.png
GeoQA,3130.json,3130.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3130.png
GeoQA,3133.json,3133.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\3133.png
